precio,vendido,edad_del_modelo,km_por_ano
109906.01,0,9,17398.57474
67982.13,0,14,15839.12428
41578.68,1,7,21291.5682
67504.73,0,15,17676.99056
69547.81,0,14,16944.74086
25314.75,1,16,27213.9394
67606.49,0,12,40870.79864
107345.32,1,17,27099.67626
34927.35,1,13,31744.2314999999
96531.08,1,18,12850.5799
45120.98,1,19,9104.03638
88881.87,0,9,13872.5108
48994.7,1,20,17311.67038
70709.22,1,13,14974.9087
58219.51,1,20,24709.80636
23668.79,1,18,33150.79466
35561.17,1,6,14738.33572
40363.11,0,17,26729.52806
72452,0,13,25681.84772
35037.8,1,14,28718.6723
85300.42,0,8,22392.35676
71149.77,0,11,20152.15548
95239.51,1,16,13917.57232
61215.8,1,10,13069.45014
19218.55,1,20,15113.31194
66091.55,1,7,13709.96746
112641.34,0,10,13302.80444
95541.23,0,6,32558.55754
98568.01,0,15,23852.02814
106052.39,1,9,16268.81806
109610.39,0,7,33817.06142
80984.73,0,10,33995.69816
80582.02,1,15,13209.46272
55590.65,1,10,19691.88424
70193.91,1,16,12042.69122
87003.04,0,13,39430.43934
107491.17,1,10,11545.40516
77343.61,0,8,17701.13066
66778.15,0,18,41667.42194
53076.24,1,13,15196.99762
76087.48,1,14,21578.03072
67870.19,0,17,26776.19892
53956.34,1,17,18901.6983
73962.99,0,18,22117.15962
79281.48,0,6,14677.1808
38765.45,1,13,38474.49138
57832.84,0,5,14284.50184
48082.53,0,20,19793.27266
54844.78,1,16,34163.06952
106526.04,1,12,18169.4486
29561.02,1,19,12855.40792
72051.98,0,19,10298.16666
66043.77,0,16,12403.18338
81316.02,1,20,17730.09878
101104.96,1,3,12712.17666
80513.54,0,7,19704.75896
46702.28,1,11,26602.3902
90589.03,0,19,28211.7301999999
61799.1,0,20,27281.53168
101916.7,1,14,41471.08246
82097.82,0,17,34267.67662
64528.31,0,19,24975.34746
98485.14,1,11,12528.7119
66008.2,0,15,16918.99142
61722.12,0,10,26153.38434
34298.66,1,17,29582.88788
98856.7,0,6,24017.79016
83667.22,0,14,9363.14012
97263.91,1,5,22717.44344
88281.54,0,6,18233.8222
34524.98,1,5,20380.68176
104827.16,0,19,30991.06038
48726.58,0,5,8653.42118
54424.16,1,7,22402.0128
85295.12,1,15,15456.10136
51606,1,13,22941.1417
34593.37,1,20,14760.86648
71759.8,0,14,35613.08486
52546.09,1,19,16048.33848
51090.19,1,8,11328.14426
54236.98,0,8,24967.30076
64528.13,1,19,12708.95798
93928.95,0,5,27355.56132
53518.08,1,1,24656.69814
87563.28,1,10,16404.00262
89629.5,0,7,33759.12518
32668.29,1,15,19188.16082
76761.77,0,17,7171.21904
35058.71,1,16,15081.12514
65385.97,0,19,12420.88612
49519.35,1,13,19854.42758
75797.77,0,11,25076.73588
29170.59,1,14,15744.17322
33382.6,1,13,8877.11944
26377.36,1,18,17293.96764
37468.84,1,20,10861.43566
24665.45,1,18,17648.02244
42444.55,1,19,33397.02368
50872.23,1,20,10161.37276
24292.86,1,20,19511.63816
19297.52,1,19,21293.17754
63790.44,1,14,16899.67934
70521.22,0,14,28596.36246
65478.23,0,20,26006.9344
91915.88,0,13,29901.5372
103990.56,1,10,31037.73124
74740.98,0,17,10053.54698
98810.93,1,17,21518.48514
47387.61,1,16,21064.65126
81228.74,0,13,48352.6203
106076.06,0,14,19468.18598
83588.44,0,12,34567.01386
95199.66,0,5,25065.4705
42348.96,0,18,8889.99416
19916.43,1,16,31575.2508
47806.25,0,8,33310.11932
57963.68,0,9,16222.1472
73547.63,1,16,20174.68624
77671.45,0,20,18764.9044
79165.35,1,11,12522.27454
92465.26,0,8,27405.45086
82416.48,0,19,24441.04658
45640.49,1,10,24883.61508
58501.34,1,10,12781.37828
90030.77,0,18,16513.43774
14508.39,1,13,20509.42896
94208.8,1,14,12224.54664
48715.6,0,19,16856.22716
32046.01,1,6,16487.6883
49410.98,0,16,15998.44894
87069.05,0,6,11077.08722
85096.92,0,17,14831.67744
61753.82,0,8,30107.53272
93559.64,0,13,19125.39656
42410.36,1,7,15414.25852
36581.64,1,18,25780.01746
27474.36,1,14,22638.58578
93514.83,0,3,13460.51976
107079.39,1,8,15980.7462
61803.61,0,19,11930.03742
101748.11,0,9,29787.27406
74032.86,1,12,19503.59146
99589.67,0,18,23860.07484
23017.53,1,20,26967.71038
42619.3,1,17,19387.71898
86919.84,1,9,15938.90336
31505.15,1,20,30010.97232
63596.69,0,15,40204.53188
72759.25,1,16,23935.71382
99435.47,0,15,39039.36972
40425.88,0,18,18042.31074
24349.84,1,15,21407.44068
101688.68,1,12,19899.4891
36247.29,1,12,20795.89148
60496.16,0,8,17025.20786
27668.57,1,12,28699.36022
26789.44,1,17,15411.03984
105173.64,1,20,13743.7636
42571.83,1,16,24526.3416
85966.75,0,16,23341.86736
89264.14,0,19,18286.93042
33833.66,1,20,11600.12272
59863.94,1,15,24862.69366
71509.64,1,18,17253.73414
94078.78,0,13,32539.24546
99458.94,0,12,22027.03658
69070.78,0,9,51096.545
103482.53,1,13,34201.69368
92719.67,0,20,27835.14464
67054.25,1,16,22673.99126
38055.29,1,13,18071.27886
23733.08,1,18,21603.78016
70682.81,0,9,24795.10138
88481.86,1,19,30762.5341
73771.6,0,17,22461.55838
32474.89,1,11,27361.99868
62882.66,1,17,19928.45722
90766.35,0,16,39045.80708
61934.73,1,16,16095.00934
52531.47,1,15,36145.7764
77414.27,1,13,17129.81496
76585.4,0,12,23547.86288
63635.52,0,14,30812.42364
69959.57,1,20,12065.22198
104788.21,0,17,27178.53392
87919.11,0,7,26444.67488
28710.56,1,17,11423.09532
111329.21,0,13,11270.20802
66962.03,0,18,14907.31642
67865.91,0,17,21243.288
54159.34,1,15,29832.33558
32290.74,1,19,42800.3973
54337.79,1,9,31613.87496
35602.53,1,16,21597.3428
64654.71,1,12,21054.99522
44184.29,1,5,22855.84668
49690.72,0,18,23180.93336
56841.47,1,17,31649.28044
55281.48,1,7,20193.99832
38841.48,1,11,19724.07104
34285.91,1,17,48880.48382
93771.79,0,14,23364.39812
60766.54,0,9,25118.57872
66528.07,1,18,16650.2316399999
67046.86,1,5,19968.69072
103340.78,1,14,32857.89478
46975.59,1,8,20115.14066
103042.74,1,5,19020.78946
52331.31,0,11,26303.05296
83215.92,1,17,22197.62662
41534.81,1,19,30711.03522
79326.41,1,15,17009.11446
112293.85,0,16,18761.68572
95322.47,0,8,19481.0606999999
33958.75,1,20,19772.35124
58010.29,1,20,21394.56596
52000.53,0,20,17685.03726
51608.72,1,17,8634.1091
71949.13,0,16,11405.39258
60133.51,0,19,14469.57594
36599.76,1,20,20960.04416
64303.85,0,14,19294.37726
99064.05,0,18,23721.6716
28587.24,1,20,32684.08606
42096.4,0,11,25656.09828
72458.38,1,6,15979.13686
90849.42,0,13,47502.88878
96619.46,1,6,21399.39398
75324.63,0,19,13940.10308
31668.3,1,16,18494.53528
29428.05,1,16,15961.43412
31016.19,1,20,39893.92926
27250.7,1,8,23179.32402
98989.22,0,11,16772.54148
75491.16,0,13,47807.05404
47735.93,1,17,29613.46534
91783.18,1,10,16371.81582
64729.76,0,15,30294.21616
39433.15,1,15,26649.06106
88235,0,11,17409.84012
37256.35,1,15,34311.1288
78665.46,1,17,15887.40448
30450.97,1,10,12757.23818
25065.57,1,17,17907.12618
29926.6,1,9,16523.09378
83609.21,1,16,14126.78652
63327.04,0,9,14418.07706
95705.34,0,4,12921.39086
91216.66,0,11,34134.1014
52214.47,1,17,24505.42018
67848.61,0,14,24202.86426
47602.49,1,18,27131.86306
42611.34,0,11,11120.5394
85374.41,0,7,12544.8053
93690.6,0,7,23095.63834
33481.35,1,16,17335.81048
26803.39,1,19,12480.4317
63427.5,1,20,17248.90612
64368.36,0,20,32550.51084
60502.91,0,15,38986.2615
30572.94,1,16,34459.18808
49972.88,1,16,40478.11968
88048.72,0,16,16943.13152
59699.1,0,15,24148.1467
81785.58,0,20,33678.65818
83924.22,1,10,22255.56286
34813.54,1,10,19545.4343
99645.65,1,13,23135.87184
72851.89,0,19,15686.23698
109525.03,0,5,21930.47618
55122.44,1,12,21489.51702
83834.06,0,18,19299.20528
52849.41,1,17,8619.62504
45340.26,1,10,23663.73536
11308.25,1,20,32384.74882
110569.02,1,7,25699.55046
73065.98,0,10,33205.51222
74587.35,0,12,28469.2246
57776,1,15,32407.27958
80862.65,0,11,27098.06692
72232.65,0,14,32249.56426
35179.06,1,14,17084.75344
82406.98,1,11,18753.63902
106635.34,1,20,21872.53994
14730.99,1,15,18439.81772
97025.36,1,13,17124.98694
117039.9,1,16,21615.04554
99266.15,0,13,26787.4643
51185.39,0,17,26512.26716
52021.04,1,14,27421.54426
53654.36,0,10,8878.72878
63123.67,0,16,11846.35174
70215.24,0,20,24838.55356
28984.27,1,14,39805.41556
48994.41,1,16,20239.05984
65225.61,1,9,18282.1024
90106.13,0,6,12269.60816
99019.19,1,9,15814.98418
38410.92,1,18,31293.6163
100254.46,1,6,31160.04108
67341.64,0,5,14517.85614
26735.77,1,9,20728.2992
73055.43,1,16,20351.7136399999
76131.64,1,18,16149.7269
109505.69,1,6,13668.12462
3916.34,1,20,30204.09312
66908.32,1,19,15792.45342
62362.94,0,12,24294.59664
99549.79,0,12,27651.67988
74779.76,0,20,35711.2546
94090.53,0,18,20131.23406
101111.37,1,4,7515.6178
93795.28,1,14,36074.96544
80004.53,0,9,25554.70986
18192.36,1,16,19347.48548
86940.14,0,7,20923.02934
98037.89,0,15,28126.43518
45315.24,1,13,28882.82498
46953.03,1,10,31990.46052
108863.98,0,13,17807.3471
88149.12,0,8,15029.62626
51684.99,0,11,28906.9650799999
67945.59,1,11,32598.79104
89508.99,0,14,14833.28678
27652.5,1,19,15610.598
35678.59,1,14,16764.49478
85086.25,0,19,19458.52994
82976.92,0,14,24846.60026
32786.31,1,14,42401.28098
99112.35,0,19,13631.1098
31258.79,1,17,22234.64144
27652.51,1,15,50707.08472
54102.28,1,18,47164.92738
76547.79,0,7,24138.49066
80937.02,0,19,13116.121
89633.55,0,7,28176.32472
63573.79,0,13,27670.99196
54357.3,0,19,26154.99368
39402.11,1,5,13875.72948
111470.66,0,15,26425.3628
24570.34,1,12,28667.17342
97807.94,0,10,13132.2144
29148.44,1,20,21787.24492
40757.63,1,13,20058.81376
94489.67,1,20,16085.3533
57515.62,0,18,33590.14448
40265.3,1,15,30500.21168
60545.43,0,19,20818.42224
35226.02,1,6,26663.54512
75044.18,0,15,18367.39742
29195.43,1,15,14466.35726
70723.53,0,7,27144.73778
111003.46,0,18,32494.18394
107686.58,1,10,21040.51116
45651.67,1,18,35584.11674
79410.02,0,15,18977.33728
70756.25,1,16,13101.63694
21166.29,1,15,26821.26044
115397.46,0,15,24143.31868
103841.19,0,16,17665.72518
43585.19,1,5,28026.6561
33573.59,1,6,42690.96218
67476.52,1,19,15205.0443199999
46226.05,1,19,27239.68884
65096.21,0,13,19157.58336
73924.85,0,11,28417.72572
32981.44,1,16,12623.66296
88658.52,0,7,19408.6404
35675.52,1,20,19176.89544
105251.05,1,16,34309.51946
70358.22,1,12,11790.02484
32412.76,1,11,31224.4146799999
63460.45,0,18,32484.5279
95225.06,0,13,24531.16962
84614.3,0,5,31668.59252
110415.11,1,3,26452.72158
22995.5,1,20,17197.40724
49547.73,1,14,25083.17324
41189.28,1,10,18285.32108
72444.18,0,6,20432.18064
88256.9,0,16,17224.76602
54724.96,1,13,15573.58318
53070.3,1,10,15399.77446
72531.36,0,8,13149.91714
85200.95,0,2,29145.1474
55882.95,0,20,11672.54302
75220.42,1,15,15504.38156
11544.29,1,19,21333.41104
47187.85,1,15,41931.3537
39847.04,1,17,18991.82134
63366.87,0,6,15271.02726
64781.58,0,10,23403.02228
91076.01,1,16,18098.63764
43864.97,1,16,20245.4972
64708.94,1,15,22767.33298
94217.52,1,5,14482.45066
86398.79,0,16,12163.39172
52073.85,0,16,18533.15944
94375.46,1,18,14078.50632
98937.16,1,16,16468.37622
54576.79,1,12,24616.46464
69366.94,0,19,18951.58784
72452.64,1,14,26916.2115
57879.25,1,18,17192.57922
82990.69,0,16,31267.86686
29497.69,1,7,31895.50946
56389.65,1,16,23103.68504
13901.22,1,20,18061.62282
53803.51,1,12,24473.23338
30271.27,1,10,39811.85292
24195,1,14,43292.85534
57353.48,1,18,14250.7057
62553.6,0,13,20498.16358
82423.57,1,10,20226.18512
64013.19,1,13,24016.18082
85953.54,0,18,14009.3047
60441.11,0,14,24941.55132
44388.26,1,12,18246.69692
115277.42,0,14,21914.38278
42773.85,1,6,13513.62798
45509.9,0,12,12353.29384
58717.27,1,14,17116.94024
61615.98,0,18,21557.1093
39581.18,1,13,16613.21682
74666.12,0,16,28358.18014
102212.27,1,9,22279.70296
47091.68,1,7,16231.80324
63778.79,1,18,14677.1808
54665.51,0,9,41211.97872
98048.16,1,12,14833.28678
64692.1,0,17,16247.8966399999
92116.01,1,13,16305.83288
61075.54,0,20,20781.40742
64578.42,0,9,14105.8650999999
63580.68,1,13,12689.6459
35054.64,1,5,23868.12154
42688.64,1,8,25736.56528
85502.96,0,13,35252.5927
95470.81,0,18,23063.45154
80679.67,0,13,10323.9161
50430.95,1,8,36775.02834
93340.27,0,17,28886.04366
46976.4,1,15,53417.2132799999
110925.99,1,10,15282.29264
26679.53,1,13,30336.059
60166.15,0,8,28028.26544
80949.88,0,20,28121.60716
38211.35,1,16,12998.63918
29628.59,1,6,16912.55406
79931.83,0,16,17179.7045
52991.62,1,17,15322.52614
56688.86,1,14,23560.7376
67150.25,0,18,27770.77104
106218.57,0,10,21032.46446
58090.09,1,13,25767.14274
67804.93,0,10,21151.55562
81917.77,0,17,38571.05178
67078.43,0,20,12879.54802
20795.64,1,16,17001.06776
38963.53,1,13,27553.51014
93999.79,1,18,22282.92164
59099.93,0,13,15340.22888
105574,1,11,14757.6478
52624.17,1,18,28678.4388
65852.56,0,18,18587.877
104047.72,1,10,45851.70594
66557.02,0,6,26669.98248
38270.8,1,15,25248.93526
29113.27,1,9,17324.5451
74064.05,0,7,22624.10172
105971.42,0,3,17366.38794
37042.17,1,12,34175.94424
72703.68,0,16,26214.53926
78076.85,1,20,22418.1062
65057.93,1,17,18552.47152
25367.09,1,13,33744.64112
94369.76,1,19,35363.63716
57492.78,0,13,29924.06796
97120.77,0,18,17775.1603
106726.42,1,19,23927.66712
104736.1,1,15,25350.32368
98582.15,0,20,36738.01352
42332.43,1,14,19843.1622
71911.87,1,14,14936.28454
56663.15,1,16,21616.65488
28787.43,1,17,21410.65936
58348.05,1,18,31123.02626
49554.79,0,15,31563.98542
107752.2,0,5,15676.58094
70720.16,0,20,19802.9287
113247.89,1,3,39333.87894
84095.57,0,15,18528.33142
77209.72,0,13,17749.41086
103559.23,1,17,14656.25938
93187.98,0,11,38973.38678
25880.19,1,17,26789.07364
25936.24,1,15,15431.96126
98426.36,0,10,23655.68866
77957.51,0,6,41979.6339
78334.72,0,20,20189.1703
108645.31,1,18,12498.13444
62996.29,0,17,25578.84996
80377.25,1,19,18993.43068
62635.88,0,20,29381.72038
106883.8,1,13,8180.27521999999
48864.76,0,5,28675.2201199999
85195.84,0,17,22566.16548
45944.57,1,14,23607.40846
16285.69,1,18,29009.96284
99455.13,1,6,17688.25594
99886.93,0,10,25722.08122
59207.55,1,11,23287.1498
105278.09,0,13,27136.69108
75359.33,0,15,14041.4915
45826.31,1,15,29785.66472
36220.39,1,9,41986.07126
100023.56,0,12,18298.1958
52666.29,1,12,29676.2296
62292.76,0,14,24740.38382
79724.06,0,18,24317.1274
47014.55,1,15,19460.13928
86010.64,1,14,17710.7867
102833.93,1,10,32091.84894
94328.92,0,7,13806.52786
38937.72,1,19,21133.85288
66111.33,0,17,27812.61388
66667.79,0,10,33889.48172
89423.76,1,16,22249.1255
85911.12,0,10,9404.98296
98510.48,0,9,17162.00176
114914.16,1,3,19188.16082
62790.21,0,11,26233.85134
61415.79,0,17,15361.1503
45788.95,1,16,22392.35676
95031.63,0,7,39203.5224
85754.82,1,16,23570.39364
89297.4,1,15,9190.94074
74706.9,0,14,28869.95026
60070.34,1,16,18323.94524
36625.19,1,13,17807.3471
70856.29,0,16,20153.76482
104129.45,1,8,14131.61454
15016.61,1,19,16143.28954
57339.98,1,14,35923.68748
81215.11,1,18,21745.40208
27487.53,1,17,20623.6921
70295.75,1,11,20671.9723
31989.92,1,9,30804.37694
61533.24,0,19,24262.40984
53724.26,1,19,13940.10308
85571.76,0,20,36657.5465199999
51238.95,1,15,16700.12118
52433.49,1,17,24894.88046
93022.69,0,11,18874.33952
66082.82,0,20,14820.41206
30847.22,1,18,16001.66762
53036.93,1,19,17583.64884
54990.16,1,14,19720.85236
29925.33,1,13,19159.1927
81628.16,0,9,25192.60836
110759.87,1,10,25617.47412
57708.06,1,17,22062.44206
98614.8,1,15,22377.8727
85877.4,0,5,33234.48034
52550,1,7,25598.16204
76409.8,0,13,28208.51152
82141.95,0,15,21988.41242
33916.44,1,16,18623.28248
45235.49,1,18,22199.2359599999
109535.71,1,7,24817.63214
74808.17,1,20,29598.98128
81533.18,0,12,16975.31832
68320.56,0,19,21988.41242
63044.87,0,10,17900.68882
13476.51,1,19,15674.9716
76699.42,0,6,16555.28058
57210.75,1,13,22242.68814
23744.87,1,14,12538.36794
104688.45,1,19,29547.4824
89945.11,0,5,49984.49106
109791.01,1,5,31348.33386
33252.76,1,19,31380.52066
32086.37,1,5,46244.3849
47619.91,1,16,34048.80638
62753.78,0,14,18291.75844
58449.23,1,20,16899.67934
57247.39,1,14,16350.8944
30189.2,1,19,14516.2468
33006.8,1,17,32209.33076
56810.27,1,18,22522.7133
69324.62,0,17,25823.46964
46243.78,1,13,20470.8048
96549.15,0,7,21904.72674
82276.93,0,20,24923.84858
49452.59,1,12,21462.15824
89586.74,0,15,10211.2623
71734.04,0,9,19519.68486
54150.58,1,7,30012.58166
105993.97,1,18,25240.88856
32824.29,1,8,18010.12394
74156.82,0,4,36150.60442
32087.27,1,6,25028.45568
75548.62,0,14,12168.21974
67967.27,0,20,26113.15084
92917.97,1,9,8399.14546
83449.16,1,9,15126.18666
32915.05,1,19,19049.75758
81625.08,0,20,26031.0745
55084.95,1,20,28390.36694
47821.4,1,12,31024.85652
79851.2,0,6,10729.46978
72161.89,0,15,24613.24596
30258.21,1,20,10703.72034
57591.69,1,14,31631.5777
17657.61,1,20,18661.90664
75608.77,0,19,33179.76278
75025.97,0,9,23760.29576
55869.87,1,20,30432.6194
95872.23,1,12,22572.60284
74728.97,1,17,19664.52546
106181.56,0,18,21684.24716
91717.96,0,13,26113.15084
66006.77,0,14,38752.9072
89608.22,0,20,18097.0282999999
32043.53,1,16,14345.65676
73869.71,0,15,28470.83394
77372.01,1,18,22422.93422
90713.59,1,17,19110.9125
62955.87,1,14,7694.25454
61806.56,1,16,23092.41966
67217.37,0,4,24249.53512
83027.74,0,5,14403.593
102362.04,1,10,28736.37504
78816.24,0,14,30851.0478
69587.16,0,17,30643.44294
39757.22,1,12,18999.86804
54909.38,1,14,15509.20958
25978.43,1,18,10098.6085
91382.87,1,8,18114.73104
40121.49,1,1,18475.2232
93117.24,0,17,21223.97592
39805.7,1,13,15633.12876
25676.24,1,12,23641.2046
42462.28,0,15,25499.9922999999
43737.98,1,18,18352.91336
26859.12,1,13,16795.07224
82480.43,1,10,10732.68846
67956.73,1,16,16527.9218
29462.7,1,15,13079.10618
83467.45,0,17,17256.95282
83919.08,0,12,26591.12482
47945.07,1,19,23617.0645
19023.81,1,20,22749.63024
34290.76,1,19,26723.0907
35791.2,1,11,16622.87286
93173.91,1,12,18048.7481
93417.91,0,18,20437.00866
31856.91,1,14,33751.07848
91498.09,0,15,13666.51528
78205.51,0,14,29201.4743
49015.01,1,17,18600.75172
22420.28,1,13,19333.00142
19734.94,1,18,14733.5077
16356.05,1,20,11917.1627
101561.4,0,16,14739.94506
86217.44,1,5,19370.01624
64727.51,0,11,15483.46014
46090.52,1,17,17021.98918
112786.56,1,6,13581.22026
67443.04,0,13,32058.0528
49495.18,1,17,19841.55286
106864.27,1,11,21706.77792
96929.39,0,13,27429.59096
53350.32,0,9,36501.44054
87667.46,0,14,21117.75948
67670.18,0,19,34327.2222
94572.76,0,9,18433.38036
20151.34,1,18,33854.07624
54724.63,1,7,30331.23098
56448.59,1,13,23863.29352
66867.53,1,11,9641.55594
20352.19,1,16,18954.80652
57780.5,1,15,23486.70796
24075.13,1,18,23211.51082
65406.4,0,14,27722.49084
98283.49,0,9,44247.19396
70604.47,0,15,36213.36868
73184.4,0,20,17524.10326
39300.99,1,18,29328.61216
44107.56,0,12,9651.21198
54445.16,1,19,14316.68864
87984.31,0,20,21132.24354
18460.61,1,15,19590.49582
20643.46,1,12,27370.04538
11802.81,1,18,25887.84324
72125.67,0,16,31922.86824
78066.47,1,14,14590.27644
37624.31,1,13,18969.29058
59471.09,1,8,32531.19876
53319.63,0,18,19260.58112
68691.64,0,11,15573.58318
68005.85,1,17,15880.96712
104132.15,1,16,11973.4896
90839.57,0,19,29140.31938
45593.6,1,2,18269.22768
70890.7,1,17,17245.68744
93651.83,0,7,30413.30732
36981.96,1,12,31884.24408
83663.91,0,19,44359.84776
53366.36,1,18,32154.6132
84246.6,0,18,20237.4505
42583.64,1,9,49630.43626
84181.95,0,13,36168.30716
61482.86,0,8,29309.30008
20116.56,1,18,14633.72862
72930.5,0,2,27613.05572
69029.03,1,20,22664.33522
80878.51,0,12,13598.923
67882.88,0,11,27616.2744
44434.99,1,13,21462.15824
113364.43,1,9,17820.22182
91158.69,0,12,26378.69194
40896.05,1,11,10523.4742599999
21041.66,1,18,16165.8203
59253.79,1,6,16712.9959
76769.9,1,3,22748.0209
43342.37,1,5,47866.59962
51785.57,1,18,27559.9475
106324.44,1,20,20911.76396
26054.34,1,20,23037.7021
82309.1,0,16,24835.33488
68173.85,0,17,15248.4965
45684.28,1,19,19588.88648
94668.73,0,9,18220.94748
105004.09,0,4,23753.8584
90474.64,0,11,13668.12462
45179.3,1,13,19265.40914
115416.64,1,16,27807.78586
65996.9,0,8,20097.43792
73909.62,1,5,23425.55304
29278.64,1,11,32577.86962
95287.93,0,17,16619.65418
43868.22,0,11,17099.2375
38057.6,1,10,21186.9611
85746.68,0,20,28506.2394199999
77586.28,0,12,13767.9037
34391.96,1,9,17387.30936
84181.77,0,3,35862.53256
80582.75,1,13,23246.9163
55242.52,1,14,34407.6892
73122.2,0,20,25086.39192
54860.65,1,14,28543.25424
34251.51,1,12,24513.46688
105030.72,0,9,15674.9716
70692.7,0,19,12325.93506
44276.97,1,12,17020.37984
87552.69,0,9,29695.54168
41331.87,1,17,22004.50582
102573.08,0,8,19572.79308
68748.99,0,17,20710.59646
68038.28,0,8,19513.2475
85954.73,0,20,20258.37192
29849.24,1,12,14863.86424
70596.37,0,12,24222.1763399999
64262.65,0,12,23998.47808
42270.39,1,16,20081.34452
91633.18,1,7,15892.2325
33564.31,1,7,23911.57372
26850.29,1,9,16083.74396
102766.95,0,20,27613.05572
78426.56,1,20,17427.54286
45952.83,1,19,21318.92698
75367.58,0,10,16006.49564
87547.13,1,15,9654.43066
98926.08,0,19,30706.2072
69364.54,0,8,39456.18878
99630.87,0,15,26098.66678
67507.15,0,4,15567.14582
104882.79,1,14,12678.38052
89299.29,1,18,18703.74948
14878.44,1,18,22245.90682
96046.33,0,8,18587.877
44330.62,1,20,33178.15344
34101.17,1,17,35308.9196
102101.78,1,12,19217.12894
63295.82,1,20,20084.5632
57312.82,0,16,21524.9225
59675.71,1,2,37965.93994
89722.83,0,17,30060.86186
67960.67,1,7,11027.19768
111550.7,1,19,13016.34192
57380.48,1,5,24574.6218
9875.3,1,20,19709.58698
71588.48,0,7,12715.39534
65225.76,0,12,26438.23752
39190.53,1,8,22273.2656
29573.71,1,16,37296.4545
106415.22,0,13,22741.58354
94956.21,0,14,26716.65334
77199.25,0,18,20424.13394
48492.7,0,10,14509.8094399999
96772.76,0,18,16568.1553
76977.94,0,14,13972.28988
33967.01,1,13,25293.99678
63803.58,0,17,34433.43864
91441.22,0,8,42530.02818
81494.05,0,15,23702.3595199999
37135.83,1,12,10428.5232
79273.85,0,9,22350.51392
84081.73,0,14,18253.13428
51808.58,1,11,30669.19238
35798.07,1,19,24832.1162
60246.64,0,18,27244.51686
18249.22,1,13,24257.58182
43059.99,0,5,22991.03124
78026.55,0,5,34357.79966
7832.48,1,18,38675.65888
80915.51,0,10,19608.19856
78335.02,0,14,23742.59302
88423.98,0,9,25414.69728
59152.41,1,20,27440.85634
88799.49,0,11,20464.3674399999
36254.89,1,16,28702.5789
103177.22,0,18,16489.29764
45837.89,1,19,25836.34436
24457.4,1,19,21771.15152
40960.86,0,18,13975.50856
71629.9,0,18,13919.18166
73336.33,1,9,12892.42274
96886.61,0,20,17142.68968
22259.23,1,14,23580.04968
92994.12,0,20,15312.8701
96965.3,0,9,24627.73002
42249.19,0,15,19984.78412
44689.61,1,10,14694.88354
38226.31,1,19,20506.21028
59415.9,1,6,16875.53924
53981.88,0,5,43249.40316
42021.96,1,17,28325.99334
21613.01,1,20,14978.12738
40183.2,0,14,12559.28936
65385.14,0,18,16944.74086
87378.31,1,4,14986.17408
104815.96,1,11,25034.89304
93315.2,1,14,30775.40882
101409.77,1,19,13315.67916
59518.97,1,8,16750.01072
91119.76,1,13,12876.32934
82203.59,0,16,20414.4779
54219.98,1,8,17223.15668
49538.87,0,20,24706.58768
36304.49,1,12,16276.86476
31363.23,1,18,26332.02108
80003.7,1,19,14476.0133
89414.35,0,17,13373.6154
36073.28,1,13,29499.2022
55198.85,1,17,27262.2196
54985.11,0,17,15106.87458
71607.34,1,20,16856.22716
51513.6,1,11,23285.54046
91057.46,1,17,20651.05088
98822.44,0,15,28717.06296
41970.99,1,17,17961.84374
23474.45,1,18,24125.61594
58603.15,1,16,33364.83688
26828.58,1,17,27971.93854
64163.92,0,7,24822.46016
101183.83,0,11,16453.89216
108139.59,1,20,20649.44154
41516.07,1,15,27563.16618
26463.64,1,19,22289.359
73790.65,0,18,14239.44032
78934.02,0,19,22332.81118
63721.95,0,6,19366.79756
47501.04,1,17,14524.2935
61965.29,0,4,19585.6678
52236.13,1,12,40771.01956
71576.91,0,20,46059.3108
26099.83,1,17,32220.59614
58135.24,1,20,14189.55078
64589.65,0,17,25659.31696
63458.77,0,16,27120.59768
56268.49,1,6,12018.55112
98607.08,1,20,17609.39828
53185.19,1,13,9709.14822
79589.74,0,14,23275.88442
82769.39,1,4,11474.5942
94790.43,1,7,15642.7848
76741.78,0,20,28681.65748
41659.92,1,19,35674.2397799999
56442.86,0,15,12221.32796
51598.75,1,14,19712.8056599999
109025.52,1,16,47295.28392
94194.79,0,14,16519.8751
56428.75,1,20,19704.75896
90159.31,0,10,18771.34176
26075.73,1,16,22366.60732
111639.22,0,7,31214.75864
90973.33,1,16,21568.37468
57919.82,1,19,19949.37864
55246.82,1,19,26864.71262
88686.76,0,8,22004.50582
82648.89,0,19,16463.5482
54913,1,15,13483.05052
52386.79,0,16,25039.72106
60122.38,0,20,28847.4195
28564.85,1,13,14607.97918
57943.56,0,17,19366.79756
21058.71,1,19,24220.567
63930.84,0,11,17487.08844
90634.62,1,16,12874.72
35647.11,1,11,12301.79496
31008.17,1,17,21624.70158
68276.15,1,7,21309.27094
108173.08,1,6,19799.71002
71633.73,1,17,21357.55114
40032.92,1,14,43434.47726
33560.34,1,13,16949.56888
16611.88,1,18,18301.41448
98028.58,1,10,14366.57818
111051.08,1,16,24217.34832
56150.01,1,18,24857.86564
106947.55,1,9,10058.375
29845.13,1,18,17165.22044
93547.51,0,13,15531.74034
99513.23,0,16,20943.95076
56910.78,1,4,31311.31904
83057.74,1,13,21840.35314
67415.69,0,5,25044.54908
66734.87,0,15,16740.35468
